Date,Close,Volume,VIX_Close,ADR_Ret,SOX_Ret,FX_Ret,RSI_14,MACD,MACD_Signal,Ret_5D,Ret_10D,Ret_20D,Ret_42D,Vol_42D,Position_42D,Next_Day_Return,Target_Binary,PTT_Score,PTT_Volume,News_Score,News_Volume
2016-03-03,116.5204849243164,28822000.0,16.700000762939453,-0.0024371502308141446,0.0009016136731045954,0.035256439854321364,71.05270839204297,2.1064631455590472,1.9715537136532262,0.0337835904381798,0.0337835904381798,0.04794521683254138,0.09677439873800187,0.013567872570769975,1.0,-0.009740271007380397,0,-0.015998870134353638,20,0.049956995932782286,61
2016-03-04,115.38554382324219,32794000.0,16.860000610351562,0.003664757778560679,0.010452065283889533,-0.04694661241898612,69.2308487847356,2.0818717468218892,1.993617320286959,0.023255887185581026,0.01986757310741094,0.05479456312203057,0.11594187967189962,0.013423993131979537,1.0,-0.003278736435134655,0,-0.015998870134353638,20,0.049956995932782286,61
2016-03-07,115.0072250366211,23906000.0,17.350000381469727,0.002028385713652492,0.0031662069626721134,-0.0007234977477315052,62.857149442268664,2.008700670852093,1.996633990399986,0.02348993788197773,0.00993378655370547,0.044520578220110574,0.12546147539068286,0.013166916372013424,0.9333332735796589,0.0,0,-0.015998870134353638,20,0.049956995932782286,61
2016-03-08,115.0072250366211,35683000.0,18.670000076293945,-0.0020242796936414953,-0.022476532258961957,0.038623750201208784,61.76466924685262,1.9284817290426872,1.9830035381285263,0.020134184131650468,0.006622479850658225,0.041095870543052415,0.14285702371881626,0.0127689491035383,0.911110732671173,0.0065789774825602,1,-0.015998870134353638,20,0.049956995932782286,61
2016-03-09,115.76385498046875,24004000.0,18.34000015258789,0.0036507719028180396,0.008244400064439938,-0.03294432553502591,56.666686833608615,1.9040130752363496,1.967205445550091,0.0,0.016722451563252916,0.041095870543052415,0.13432837280960874,0.012760537109443196,0.911110732671173,0.009804065008501617,1,-0.015998870134353638,20,0.049956995932782286,61
2016-03-10,116.89881134033203,28302000.0,18.049999237060547,0.0,0.005145580328779653,0.04074210851562876,60.60614394039395,1.953682152098125,1.9645007868596978,0.0,0.0337835904381798,0.04794521683254138,0.15037585434364797,0.012661026824509812,0.9555553663355865,0.003236423373961461,1,-0.015998870134353638,20,0.049956995932782286,61
2016-03-11,117.27714538574219,29566000.0,16.5,0.024656913554000015,0.01942527951161299,-0.0040954464636281385,61.76485067911951,2.0005129805883826,1.9717032256054348,0.0032468661305464774,0.026578262068566394,0.05821933986371608,0.16165421400384394,0.012686812842824538,1.0,0.0064512498576934085,1,-0.015998870134353638,20,0.049956995932782286,61
2016-03-14,118.03372955322266,32751000.0,16.920000076293945,-0.005128429185778716,-0.004232847347294011,-0.041908497552258894,69.69706784653556,2.0747602244685055,1.992314625378049,0.016393748296560595,0.0402687743076775,0.06164418567002916,0.16104899748752532,0.012686961559112597,1.0,-0.009615202511913168,0,-0.015998870134353638,20,0.04821036291904137,61
2016-03-15,116.89881134033203,28689000.0,16.84000015258789,-0.01348126677884065,-0.0014321664910051934,0.0035662109279768206,69.69702525329379,2.018752364662859,1.997602173235011,0.02631577725345391,0.04697980808989288,0.07586206944510998,0.18631175529227018,0.012346173253967838,1.0,0.009708552207485566,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-16,118.03372955322266,30962000.0,14.989999771118164,0.03617372129840324,0.008818952310328143,0.034938207758066664,67.74199843998936,2.042400624080912,2.0065618634041913,0.016447543213990334,0.016447543213990334,0.04745770289648199,0.12773715536186203,0.010995104068614495,0.9302338233418128,0.016025876164935893,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-17,119.92532348632812,48193000.0,14.4399995803833,-0.0003880108874236843,0.007199155686034242,-0.0397751449810998,78.7879824927002,2.188549623997133,2.04295941552278,0.019607800492968064,0.019607800492968064,0.05405381283239552,0.138685850411014,0.011034092666466207,1.0,0.006309175759145802,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-18,120.68195343017578,55975000.0,14.020000457763672,0.010477180382541418,0.013634682668976383,0.03471415573069203,80.00010371537275,2.338471033993443,2.1020617392169125,0.02589001642783928,0.02922094397584485,0.049669066323963396,0.1485507548180911,0.011194999485360494,1.0,0.003134462108891567,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-21,121.06022644042969,26100000.0,13.789999961853027,-0.004224360702573704,0.0013777056359254303,-0.03706654020230793,76.66671372286454,2.459457210347068,2.1735408334429436,0.029032153138061734,0.04590184724567492,0.05629161295233964,0.18587376034667225,0.010238652658808764,1.0,-0.009374697103016083,0,-0.015998870134353638,20,0.04821036291904137,61
2016-03-22,119.92532348632812,25809000.0,14.170000076293945,-0.004627760760829491,-0.0009764396683716869,0.03334813043972362,67.74215373245795,2.4356853782701933,2.2259697424083935,0.025640949402029545,0.05263148816851437,0.05960251898907876,0.18518470383614116,0.010239604475322106,1.0,0.006309175759145802,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-23,120.68195343017578,27478000.0,14.9399995803833,-0.0050370289120899026,-0.013090427928487691,-0.0005531639441691549,67.74215373245795,2.4496615694197885,2.270708107810673,0.02589001642783928,0.04276338680583747,0.06020094703363177,0.14440455238355665,0.009845972387419431,0.9333354844665772,-0.006269619626976142,0,-0.015998870134353638,20,0.04821036291904137,61
2016-03-24,119.92532348632812,24853000.0,14.739999771118164,0.0019473199522013207,-0.00048015982004678825,0.0029213789734618967,70.0002285594436,2.372337261330699,2.291033938514678,0.022436161993500514,0.04248388627466482,0.07770273492697011,0.14336963756295096,0.00983804561822055,0.9777801380489759,-0.0031545560706341957,0,-0.015998870134353638,20,0.04821036291904137,61
2016-03-25,119.54701232910156,10175000.0,14.739999771118164,0.0,0.0,0.0031276237522079864,70.00027561598492,2.2545416881906135,2.283735488449865,0.0,0.02589001642783928,0.053156390137984344,0.15272761726413409,0.009561326048883143,0.9268316676815682,0.006328694656150491,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-28,120.3035888671875,15268000.0,15.239999771118164,-0.003886587956239085,-0.001396091895593532,0.0012838091608937674,71.87515558600228,2.196912610413179,2.266370912842528,-0.00940439783095548,0.019354725389106653,0.06040289076526517,0.13261693462347357,0.009449054729694407,0.9000024704441606,0.0,0,-0.015998870134353638,20,0.04821036291904137,61
2016-03-29,120.3035888671875,18977000.0,13.819999694824219,0.013265706445473313,0.013424320711975524,-0.0014653459028017846,70.00013444745457,2.126725582406209,2.2384418467552645,-0.006250092168913146,0.019230598936055276,0.06711385687341775,0.13571403722962794,0.009462582926574009,0.942856220941656,0.01572356718791057,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-30,122.1951904296875,43616000.0,13.5600004196167,0.018867989480245928,0.009864365316416102,-0.0007949181220339163,71.87519103573669,2.198396547416067,2.230432786887425,0.0031541743633696218,0.02912585241729282,0.04605244434756095,0.1118877627721857,0.009016186856819134,0.942856220941656,0.0030958953990067872,1,-0.015998870134353638,20,0.04821036291904137,61
2016-03-31,122.57349395751953,49433000.0,13.949999809265137,-0.009826115014452408,-0.005728585180126755,-0.008291770020537714,71.8751201361785,2.259674119972587,2.2362810535044573,0.012539049596899776,0.035256539738400816,0.05555564342863173,0.12152787576255109,0.009219059432582903,1.0,-0.021604756344052567,0,-0.015998870134353638,20,0.04821036291904137,61
2016-04-01,119.92532348632812,31564000.0,13.100000381469727,-0.0030533795463379976,0.0069435389876040254,-0.004350205040574373,56.756918800332485,2.0706822760403867,2.203161298011643,0.022081828876561627,0.022081828876561627,0.05194802473689264,0.13684204790954824,0.008980127691573334,1.0,0.0,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-04,119.92532348632812,31564000.0,14.119999885559082,-0.010336979346862618,-0.009096395138930014,0.0029128868112613393,61.7648297456758,1.899014224229802,2.142331883255275,0.003164538785671356,-0.006269619626976142,0.03934444049629282,0.08561665595704504,0.009113253622295285,0.794119461378678,0.0,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-05,119.92532348632812,31564000.0,15.420000076293945,-0.013152997817920786,-0.006011337850037823,0.0,58.06469450539728,1.7428752750992231,2.0624405616240646,-0.0031442568290873663,-0.009374697103016083,0.04276338680583747,0.08561665595704504,0.009113253622295285,0.794119461378678,-0.03154600603148372,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-06,116.14215850830078,58134000.0,14.09000015258789,0.004312224651163099,0.010248320062667071,0.0,36.11090726263868,1.2988914246830632,1.9097307342358645,-0.0031442568290873663,0.0,0.04276338680583747,0.08561665595704504,0.009113253622295285,0.794119461378678,0.006514885221262423,1,-0.015998870134353638,20,0.0451931034932371,61
2016-04-07,116.89881134033203,35238000.0,16.15999984741211,-0.009757945378187527,-0.015850547251915148,0.0014520954078542925,36.111014633370274,0.9965984182263696,1.7271042710339657,-0.04953576241504942,-0.037617844199892225,0.0032678898598863526,0.05136978638034506,0.01047952544378574,0.4999994068569707,0.01941736547475248,1,-0.015998870134353638,20,0.0451931034932371,61
2016-04-08,119.1686782836914,41032000.0,15.359999656677246,-0.0035476526105830963,0.005768099150806005,-0.027798318647281883,43.90248461289118,0.9294739280997675,1.567578202447126,-0.046296164317174315,-0.025236639418705686,0.0,0.05821933986371608,0.01050878994807211,0.5588249599331884,0.006349363050208945,1,-0.015998870134353638,20,0.0451931034932371,61
2016-04-11,119.92532348632812,21758000.0,16.260000228881836,0.009098010492928799,-0.0010576663169600264,0.029481735158849887,50.0,0.9266503815943992,1.4393926382765807,-0.006309302994900623,-0.003164730243267244,0.016128742661050355,0.07876717153830137,0.010866620025487378,0.7352945014454896,0.0,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-12,119.92532348632812,14859000.0,14.850000381469727,0.002351927840984702,-0.0012824118444250132,-0.0018494932531949448,47.36841267305673,0.9138780829751596,1.3342897272162966,0.0,-0.0031442568290873663,0.016025876164935893,0.08561665595704504,0.010884198660041193,0.794119461378678,0.018927336423804952,1,-0.015998870134353638,20,0.0451931034932371,61
2016-04-13,122.1951904296875,39611000.0,13.84000015258789,0.023465257992359323,0.02300898020781883,-0.0002780322807258706,57.1428159859869,1.0745287381371895,1.2823375294004753,0.0,-0.0031442568290873663,0.02589001642783928,0.08561665595704504,0.010884198660041193,0.794119461378678,0.0,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-14,122.1951904296875,31338000.0,13.720000267028809,-0.03324439970560422,-0.008567459546115486,-0.0008958428859857648,58.536534978687065,1.1881492943110032,1.263499882382581,0.05211743951662573,0.0,0.035256539738400816,0.11379324324953943,0.011096788067540796,0.9655181046466588,-0.012383768904410841,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-15,120.68195343017578,48779000.0,13.619999885559082,0.006324193697204272,-0.008523788147420275,0.0026281332929005696,51.16294557537584,1.142914023040987,1.2393827105142623,0.04530738190259198,-0.003086340411925792,0.018927336423804952,0.09491526906842451,0.010859427345532975,0.964286563147997,-0.00940439783095548,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-18,119.54701232910156,20279000.0,13.350000381469727,0.0015713562530907943,0.0006979045644281978,-0.002682887434367398,47.82623563442635,1.003912010159226,1.192288570443255,0.012698598056797294,0.006309175759145802,0.0,0.07770273492697011,0.011088292616084702,0.8214306549996291,-0.003164730243267244,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-19,119.1686782836914,26577000.0,13.239999771118164,-0.013333528105644477,-0.012389513248357797,0.0015460493761483285,40.476187046456225,0.853386212852655,1.124508098925135,-0.0031545560706341957,-0.0031545560706341957,-0.012499680165993565,0.04635782639863417,0.010827884266221001,0.7142874634564788,-0.02222222649034289,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-20,116.5204849243164,40996000.0,13.279999732971191,-0.0015897964030152645,0.00982563243705803,-0.004013617491971377,33.33337534756271,0.5144758049517577,1.0025016401304596,-0.006309302994900623,-0.006309302994900623,-0.006309302994900623,0.043046386140151105,0.010846983670614504,0.6785711456173343,0.01948060749161251,1,-0.015998870134353638,20,0.0451931034932371,61
2016-04-21,118.79037475585938,29723000.0,13.949999809265137,0.0015923278801515117,-0.006650348249526483,-0.0008368448218674107,46.808497857171055,0.4241585681729845,0.8868330257389646,-0.046439679707659054,0.0032574426106313226,-0.034482939557877845,0.01986757310741094,0.011426529979578506,0.4285706054322453,-0.003184823827630523,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-22,118.41204833984375,28990000.0,13.220000267028809,-0.003577362688948149,0.002021981541911133,-0.024540136866591955,45.83329131920987,0.31838359941146166,0.7731431404734641,-0.027863745388467587,0.016181203160572366,-0.009463795447657408,0.05016742213749281,0.011668257624535123,0.6428577087653313,0.006389805382608804,1,-0.015998870134353638,20,0.0451931034932371,61
2016-04-25,119.1686782836914,14306000.0,14.079999923706055,-0.0023929094517991523,-0.005545374363173705,0.02798801528426753,47.99995966644148,0.2922411140002765,0.6769627351788267,-0.01880898531896369,-0.0063492350065881276,-0.009493871633808548,0.057432240007521784,0.011554276931746588,0.5769230470904244,0.003174777557820141,1,-0.015998870134353638,20,0.0451931034932371,61
2016-04-26,119.54701232910156,18119000.0,13.960000038146973,0.0,0.013677591964407876,0.0009282406811834676,60.975668540865016,0.2986092203461652,0.6012920322122944,-0.003164730243267244,-0.006309302994900623,-0.00943372175495949,0.04651170737158794,0.01132205663911616,0.6538464820053318,-0.009493871633808548,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-27,118.41204833984375,28845000.0,13.770000457763672,0.00959608622109731,0.010142088059066134,6.17860192151376e-05,54.761832737693105,0.20965708548722262,0.5229650428672801,0.003174777557820141,-0.0031545560706341957,-0.006288894165253689,0.06040289076526517,0.01118826042257609,0.6923101385852007,-0.022364222192784444,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-28,115.76385498046875,48915000.0,15.220000267028809,-0.04316805091560283,-0.027258325834518593,-0.0004944934254422773,39.534926257644024,-0.07367590451464423,0.4036368533908952,0.016233741361066034,-0.030959828095857955,-0.030959828095857955,0.050335561840220144,0.011313653628732056,0.45000030250290907,-0.019607602778546673,0,-0.015998870134353638,20,0.0451931034932371,61
2016-04-29,113.49400329589844,66445000.0,15.699999809265137,-0.023592923572232416,-0.026181133745821872,-0.002041000975202545,31.91494748043388,-0.47589161904575406,0.22773115890356538,-0.025477819912689048,-0.05263165781405621,-0.055555559013523825,0.0065789774825602,0.011481152768461894,0.1000004033372121,0.0,0,-0.015998870134353638,20,0.0451931034932371,61
2016-05-02,113.49400329589844,66445000.0,14.680000305175781,0.0042389546319108184,0.0076393722233587535,-0.03135842682032941,31.91494748043388,-0.7855946248003818,0.02506600216277594,-0.04153331618612388,-0.05956110197069486,-0.053627707672290525,-0.019607602778546673,0.011833090586007223,0.0,-0.016666839205409345,0,-0.015998870134353638,20,0.0451931034932371,61
2016-05-03,111.6024169921875,68550000.0,15.600000381469727,-0.015618463064740129,-0.01176438123285628,0.03243755675597715,19.565335570969992,-1.1701825580973377,-0.2139837098892468,-0.047618846407643356,-0.05063287584753495,-0.053627707672290525,-0.02597381593789072,0.011782483064706216,0.0,-0.0033898115060809753,0,-0.015998870134353638,20,0.0451931034932371,61
2016-05-04,111.22410583496094,52973000.0,16.049999237060547,0.004288034247195371,-0.012013274970874788,-0.0024167788062906537,19.14905576504229,-1.4883411444979515,-0.4688551968109878,-0.06645582505268599,-0.06349202995682945,-0.06940074249697115,-0.03278683538424898,0.0119612556553923,0.0,0.0034013414123366115,1,-0.015998870134353638,20,0.0451931034932371,61
2016-05-05,111.6024169921875,38269000.0,15.90999984741211,0.0034159288638513363,0.0030083053568850104,0.004348347414711906,22.727353977689134,-1.6904708717909216,-0.7131783318069747,-0.060702796764847355,-0.04545448890635517,-0.042345111684731984,-0.03289462205922733,0.011961846725323065,0.0,0.003389948230620332,1,-0.015998870134353638,20,0.0451931034932371,61
2016-05-06,111.98074340820312,36510000.0,14.720000267028809,-0.0038294280311004236,0.0010835295363633701,0.0010514719900036607,26.190606519814324,-1.7993901078876888,-0.9304206870231175,-0.035947645221242386,-0.06050959750269935,-0.045307512432482544,-0.029605166487143952,0.011978383422722038,0.033333176479762194,-0.0033784953064341927,0,-0.015998870134353638,20,0.0451931034932371,61
2016-05-09,111.6024169921875,38478000.0,14.569999694824219,-0.0017090646088161465,-0.0015059168198529038,0.0009886158917913335,26.190619095520816,-1.894399706587123,-1.1232164909359188,-0.013333390696863345,-0.05431292695134127,-0.06031731642081972,-0.032679557646934754,0.011941526172215269,0.0666676974187056,-0.0033898115060809753,0,-0.015998870134353638,20,0.0451931034932371,61
2016-05-10,111.22410583496094,29785000.0,13.630000114440918,0.0008560483867110502,0.012190922854010688,0.00018518976358583572,30.555700270626517,-1.977427493533952,-1.2940586914555254,-0.016666839205409345,-0.06349202995682945,-0.06940074249697115,-0.045307512432482544,0.011830875561891963,0.033333176479762194,0.0,0,-0.015998870134353638,20,0.0451931034932371,61
2016-05-11,111.22410583496094,40057000.0,14.6899995803833,-0.007268276570780885,-0.003119679968503819,0.003641077112841229,16.66686833405261,-2.0199429677112875,-1.439235546706678,-0.0033898115060809753,-0.06962036383835724,-0.07255529856760534,-0.0516131214728317,0.011816702747408602,0.0,-0.00680282001425947,0,-0.015998870134353638,20,0.0451931034932371,61
