Date,TSMC_Close,TSMC_Volume,UMC_Close,UMC_Volume,UMC_PTT_Score,UMC_PTT_Volume,UMC_News_Score,UMC_News_Volume,TSMC_Ret_5D,TSMC_Ret_10D,TSMC_Ret_42D,TSMC_Vol_42D,TSMC_Position,UMC_Ret_5D,UMC_Ret_10D,UMC_Ret_42D,UMC_Vol_42D,UMC_Position
2021-04-14,558.0847778320312,30077913.0,39.77214813232422,347497699.0,0.10124311894178391,20,0.06986953253331392,46,0.004983292666629113,0.05217371768919943,0.01077785078587068,0.018585671520645594,0.3517146025077352,0.07722774992600678,0.11819117470431562,0.06249993829765099,0.027414520616672405,0.6872432109510077
2021-04-15,564.4679565429688,33530942.0,40.07402038574219,156028137.0,0.10124311894178391,20,0.06986953253331392,46,0.0032787716270057388,0.03728840670382705,0.039773729388399515,0.018463340078826843,0.4337829386437451,0.023301085602923433,0.059296668051151746,0.054000114033062374,0.027615743611363916,0.5473257329044433
2021-04-16,556.2609252929688,48507383.0,40.75324249267578,264973147.0,0.10124311894178391,20,0.06986953253331392,46,0.009787629159996314,0.03338870741867117,0.017241728253564625,0.017806147556035178,0.5158481359911549,-0.016666700988410055,0.07598804990785868,0.045275597210705065,0.02753931948001951,0.5802471498391663
2021-04-19,549.8775634765625,24231637.0,41.206050872802734,146204920.0,0.10124311894178391,20,0.06986953253331392,46,0.0,0.02177542100769192,-0.030857628852857033,0.01712758523388385,0.4103346184056994,0.01886798570962611,0.06719366957189554,0.026616036812510124,0.02712712390222908,0.6543213779951442
2021-04-20,548.9656982421875,34771635.0,40.82870864868164,117014470.0,0.10124311894178391,20,0.06986953253331392,46,-0.0033057586091497226,0.027257132008649876,-0.038937808592835355,0.01720573588194464,0.3282670669668395,0.01865668334137749,0.08764925837512316,0.04999988821431911,0.027098846801806957,0.7037035033972286
2021-04-21,539.8467407226562,38458220.0,40.30043029785156,127174848.0,0.10124311894178391,20,0.06986953253331392,46,-0.004958582598330041,0.0,-0.03594068962486463,0.017194968670832204,0.3165436915449667,-0.005514779156565508,0.07128707678384094,0.0423891912539045,0.027144193974866157,0.6625515242182547
2021-04-22,538.9347534179688,33868521.0,41.35699462890625,337740346.0,0.10124311894178391,20,0.06986953253331392,46,-0.03267968924044762,-0.029508066851302805,-0.05945514672909713,0.017309632980013437,0.19930601384048832,0.013282716431853636,0.03689330374739508,0.009451922279438252,0.027080337115609473,0.6049388365719193
2021-04-23,548.9656982421875,27754511.0,43.01730728149414,437383291.0,0.10124311894178391,20,0.06986953253331392,46,-0.04523410554848095,-0.03588921103897735,-0.10494711986080407,0.01537100677479012,0.19439050332754348,0.03201511180596506,0.014814824521974579,-0.04861105748338457,0.02360218233110432,0.7201650439068712
2021-04-26,556.2609252929688,30887664.0,46.63982009887695,510615530.0,0.10124311894178391,20,0.06986953253331392,46,-0.013114757336117111,-0.013114757336117111,-0.08414358642664588,0.015708322733009907,0.3631907805888179,0.05555545155027253,0.07547165672584111,-0.02061857192212635,0.024383160290081456,0.9820620992543593
2021-04-27,556.2609252929688,26317481.0,45.65871810913086,321034099.0,0.10124311894178391,20,0.06986953253331392,46,0.011608696627023463,0.008264562469058045,-0.06058604195326156,0.015796875391649985,0.4837655038813476,0.13186823563479777,0.1529851428911999,0.08041949761308875,0.027483628925315005,1.0
2021-04-28,548.9656982421875,24024054.0,45.281375885009766,292846745.0,0.10124311894178391,20,0.06986953253331392,46,0.013289039869232022,0.008264562469058045,-0.057695379669362334,0.015795899344758342,0.552173495258299,0.11829934426802358,0.11213217035345346,0.06514083049980335,0.027682984118006553,0.9174598732516908
2021-04-29,547.141845703125,31828333.0,42.79090118408203,455683240.0,0.0,0,0.06986953253331392,46,0.01689175247649799,-0.01633995398560817,-0.056996622205708,0.015782120121194704,0.4702977338279631,0.12359534502101188,0.1385197433730767,0.07526873246326193,0.027559921621520204,0.8857140656476266
2021-05-03,536.1990356445312,41762441.0,39.99855041503906,322671742.0,0.10124311894178391,20,0.06986953253331392,46,0.015228359709790862,-0.030694587069132973,-0.03606861349643642,0.01533689869232835,0.4354599147066847,0.0346714399351824,0.0677965617671461,0.03656309917209888,0.028753013706563878,0.6761903875525163
2021-05-04,538.9347534179688,40273595.0,41.206050872802734,346369551.0,0.10124311894178391,20,0.06986953253331392,46,-0.023255847566679755,-0.03606561010531417,-0.07022402462840016,0.015383348563637536,0.29237404223931596,-0.07017540281406076,-0.01851857745484553,-0.04847397908860274,0.030389303684883538,0.4412698708158279
2021-05-05,533.4631958007812,29254785.0,39.092926025390625,207929392.0,0.10124311894178391,20,0.06986953253331392,46,-0.03114756238877414,-0.019900448364193246,-0.020758801258632054,0.01374468140395007,0.35984555403350843,-0.11650493536541451,0.0,0.007379985703340974,0.03046634190248116,0.5428569044515955
2021-05-06,535.2871704101562,30725590.0,38.715576171875,171412143.0,0.10124311894178391,20,0.06986953253331392,46,-0.040983877269791136,-0.028239473779593016,-0.03547545556974219,0.013798560585145024,0.22489951980250183,-0.1438014985012731,-0.04251377721070937,-0.017077833077403404,0.03120989345780688,0.36507967582163836
2021-05-07,546.2300415039062,28075722.0,40.75324249267578,169832029.0,0.10124311894178391,20,0.06986953253331392,46,-0.02491690806152458,-0.00844604582848163,-0.052405639746355814,0.013368404915514297,0.27272754930520166,-0.14500000463343587,-0.03932598521314179,-0.011560750500669181,0.03115564516689119,0.33333322635648516
2021-05-10,537.1109619140625,20434079.0,39.6212043762207,117825384.0,0.10124311894178391,20,0.06986953253331392,46,-0.001666485951274721,0.013536495910998925,0.0007537998625022357,0.012749673670600358,0.5454566197890125,-0.047618971206996874,-0.014598549571793074,0.10091754653427754,0.030934500187968277,0.5047621278850453
2021-05-11,520.69677734375,59349193.0,36.979793548583984,283383118.0,0.10124311894178391,20,0.06986953253331392,46,0.0017007234420611805,-0.02159467588974029,-0.015953361694666435,0.013010353309123798,0.3181818873263004,-0.009433992854813056,-0.07894736142014236,0.11583427040558769,0.030551045905060133,0.40952374228121924
2021-05-12,510.66571044921875,131741482.0,34.97986602783203,354706491.0,0.10124311894178391,20,0.06986953253331392,46,-0.03384078677159341,-0.06393429114311422,-0.04124036095528738,0.013808912547509622,0.0,-0.10256399811922312,-0.207119721512939,0.06290691502396695,0.03221056950349225,0.18730180533059215
2021-05-13,498.8109130859375,66765627.0,35.88549041748047,324988395.0,0.10124311894178391,20,0.06986953253331392,46,-0.04273487942751364,-0.0819673156437083,-0.05496973654352888,0.014084547516207099,0.0,-0.10521238535297117,-0.23388418517959364,0.0,0.03334325732666806,0.01904786967909192
2021-05-14,507.9300537109375,37533726.0,35.31947326660156,235085819.0,0.10124311894178391,20,0.06986953253331392,46,-0.06814334312602588,-0.0913623297718743,-0.08000033771708881,0.014464254992577247,0.0,-0.07309940944261217,-0.20749999936816788,0.02148234920072345,0.03356822031074753,0.09523806467328147
2021-05-17,500.6348876953125,56270958.0,33.168609619140625,231540797.0,0.10124311894178391,20,0.06986953253331392,46,-0.07011695601274404,-0.07166659304187728,-0.0816404814533207,0.014399423653506032,0.13889051569871483,-0.133333420697771,-0.17460319158363036,-0.03802681160353871,0.03292780395440755,0.047619032336640735
2021-05-18,521.6085815429688,43689316.0,36.451507568359375,279930310.0,0.10124311894178391,20,0.06986953253331392,46,-0.06791161753385733,-0.06632639297172427,-0.10220169809317514,0.014433147241580744,0.027780334193218528,-0.16285710792155283,-0.17075470798387848,-0.10488794617644526,0.03418189875293317,0.0
2021-05-19,517.049072265625,28908777.0,36.451507568359375,211703899.0,0.10124311894178391,20,0.06986953253331392,46,0.0017511231851101705,-0.032148922972801364,-0.059996216241782196,0.015965217383337258,0.3472235004299426,-0.014285801231706419,-0.11538459046026917,0.003115201353283359,0.03744306195712361,0.24369732431669394
2021-05-20,517.049072265625,29709287.0,35.09306716918945,170017389.0,0.10124311894178391,20,0.06986953253331392,46,0.01250007918250673,-0.030768989621705822,-0.07125307071432874,0.015988015984039587,0.2777791721862,0.04207110282687809,-0.06756768360893894,0.0,0.03744135607706524,0.24369732431669394
2021-05-21,522.5206298828125,27376731.0,35.43267822265625,146104971.0,0.10124311894178391,20,0.06986953253331392,46,0.03656327217633537,-0.03407161455141272,-0.061258281264630954,0.015925910657849592,0.2777791721862,-0.022081995789167586,-0.09356722438027731,-0.031249996709207584,0.03788480001464056,0.14285706195027068
2021-05-24,517.9609375,15629736.0,36.75338363647461,159953560.0,0.10124311894178391,20,0.06986953253331392,46,0.028725561847101178,-0.04340554312211731,-0.04817253326401505,0.016028788652238158,0.3611145971321667,0.003205171130389761,-0.13055560599811777,-0.00212531962248097,0.03778319223464864,0.16806719833538966
2021-05-25,531.6395874023438,33039911.0,39.168392181396484,384540274.0,0.10124311894178391,20,0.06986953253331392,46,0.034608155025808385,-0.035653758295714155,-0.038917170928300826,0.015845244886050863,0.2916674800715796,0.10807730738479071,-0.07238095824939794,0.057546147758443356,0.03803439683395167,0.2661063029730161
2021-05-26,533.4631958007812,18703987.0,38.715576171875,241551225.0,0.10124311894178391,20,0.06986953253331392,46,0.019230906496404465,0.021015705367751103,-0.01686327031752899,0.016383482302485968,0.500002324014037,0.07453421804137994,0.05918363578577379,0.07676345915129379,0.0386866623280528,0.4453781322235931
2021-05-27,530.7276000976562,62169719.0,38.18729782104492,166932535.0,0.10124311894178391,20,0.06986953253331392,46,0.031745775044585756,0.04464267892885965,-0.015151675634453299,0.01639078019973275,0.5277770805735666,0.062111796042171985,0.10679601062710242,0.05773178492009423,0.03874206948600959,0.4117645226520836
2021-05-28,538.0227661132812,29086873.0,39.54573440551758,216667060.0,0.10124311894178391,20,0.06986953253331392,46,0.026454989604940415,0.06398554276662338,0.010416581936968594,0.015710507537191772,0.48611215691742776,0.08817213488173237,0.06414312238138464,0.07317073955149378,0.03853628706332781,0.3725491639710857
2021-05-31,544.40625,30657474.0,39.99855041503906,199540916.0,0.10124311894178391,20,0.06986953253331392,46,0.029667988867627004,0.05924578036382444,0.026086684240386626,0.015841046231346963,0.597222338422924,0.11608087192887862,0.11965810211876549,0.07708107440911949,0.03861056540912205,0.47338914316345626
2021-06-01,545.318115234375,17818326.0,39.394798278808594,153532972.0,0.10124311894178391,20,0.06986953253331392,46,0.05105657702227795,0.08743170598076033,0.011864709615976965,0.015432657864150498,0.6944470008598852,0.08829572837870359,0.20591580034024348,0.06532669647509026,0.03850700112446198,0.5070027527349658
2021-06-02,542.5824584960938,21872755.0,39.24386215209961,115535465.0,0.10124311894178391,20,0.06986953253331392,46,0.02572894900258693,0.04545464651151088,-0.001669491240394727,0.015255013262365415,0.7083353087452648,0.005780326554216897,0.08074537671533921,0.057750926123947055,0.0385682090952406,0.46218479542232155
2021-06-03,543.494384765625,21077164.0,41.507930755615234,379615152.0,0.10124311894178391,20,0.06986953253331392,46,0.017094455188466418,0.04938290696197489,-0.0033500561463176703,0.015266358882540323,0.6666694554835111,0.013645308489774743,0.0766046391497961,0.027667952207721225,0.038401185749796445,0.4509804476811868
2021-06-04,542.5824584960938,15756180.0,39.99855041503906,259766608.0,0.10124311894178391,20,0.06986953253331392,46,0.0240552491817263,0.05114662015371363,0.01533235767481611,0.015035288014533944,0.6805586929745056,0.08695647830678199,0.1827957515226204,0.09561749177057588,0.03933754667296691,0.6190476460165765
2021-06-07,539.8467407226562,17077625.0,39.47026824951172,183473659.0,0.10124311894178391,20,0.06986953253331392,46,0.008474906026286089,0.03839432831155509,-0.011627757010197803,0.0145051273541855,0.6666694554835111,0.011450438747151015,0.1288604875897672,0.04950490887254433,0.0397973097721785,0.5070027527349658
2021-06-08,537.1109619140625,13396324.0,39.394798278808594,107515690.0,0.10124311894178391,20,0.06986953253331392,46,-0.008375196422421238,0.042253771738638646,-0.029508066851302805,0.014365196576517551,0.6250026726161426,-0.01320753277420561,0.073922026878114,0.015533991636162092,0.039761445639154715,0.4677871108799152
2021-06-09,534.3751831054688,20023490.0,38.26276397705078,210399319.0,0.10124311894178391,20,0.06986953253331392,46,-0.015050212144126385,0.01029151071772616,-0.03915182688362262,0.014354058560892023,0.5833349601431592,0.0,0.005780326554216897,-0.03333340197682011,0.039049898411163096,0.46218479542232155
2021-06-10,546.2300415039062,28527745.0,38.86651611328125,120939964.0,0.10124311894178391,20,0.06986953253331392,46,-0.01512631907300055,0.001709559931905913,-0.0393443817323198,0.014355461714077717,0.5416672476701759,-0.02500004131209954,-0.011695866098285435,-0.04339623361289724,0.039199172021311096,0.37815119625462673
2021-06-11,548.9656982421875,24227710.0,39.092926025390625,98330893.0,0.10124311894178391,20,0.06986953253331392,46,0.005033459065931334,0.029209789359734506,-0.009917165196660083,0.014736875324167441,0.7222245462362593,-0.06363638452337572,0.01778649789307729,-0.039179063307884676,0.03923746096147421,0.422969153567271
2021-06-15,555.3489990234375,26012250.0,40.52683639526367,186110330.0,0.10124311894178391,20,0.06986953253331392,46,0.011764552366448688,0.020339161868481614,-0.004958582598330041,0.014758213797698894,0.763890399498013,-0.022641430258130812,-0.011450245821298388,-0.04779410227484637,0.0391769443719526,0.43977609994005207
2021-06-16,551.7013549804688,25856919.0,39.54573440551758,144817715.0,0.10124311894178391,20,0.06986953253331392,46,0.028716035740123935,0.020100336877906022,-0.004902084624528458,0.014759315897342863,0.8611122731181297,0.026768709527709378,0.013207628145093464,0.018975295486393096,0.03927531495142864,0.546218677764069
2021-06-17,554.9063110351562,22872361.0,40.22496032714844,103506215.0,0.10124311894178391,20,0.06986953253331392,46,0.027164578831926134,0.011705534013573438,-0.02261705277424042,0.014679948383491351,0.9206341280473748,0.0038313719908087407,0.0038313719908087407,-0.013182754690930998,0.03945510227845312,0.47338914316345626
2021-06-18,552.1591796875,32652017.0,39.394798278808594,128118524.0,0.10124311894178391,20,0.06986953253331392,46,0.0384208110308808,0.02271332651118363,-0.002435213757103427,0.014538367208592248,0.976420992689594,0.051282138197714655,0.02500004131209943,-0.012962948055539103,0.039457429814428784,0.5238096991077469
2021-06-21,533.8455200195312,44279632.0,38.640113830566406,122656928.0,0.10124311894178391,20,0.06986953253331392,46,0.0108546541440111,0.015942749667251066,0.004149316797928959,0.014446836208375804,0.9286032248228706,0.013592218144471646,-0.05090912599927122,-0.04395598596878947,0.03955207353046492,0.46218479542232155
2021-06-22,529.26708984375,27823974.0,38.48917007446289,86612509.0,0.10124311894178391,20,0.06986953253331392,46,-0.027543029138381026,-0.01610250818056147,-0.027543029138381026,0.015336426623201891,0.609827667352626,-0.011582970139664694,-0.03396214538719622,-0.05360431153841805,0.039636615873109626,0.40616277354259517
2021-06-23,544.8336791992188,34392376.0,39.99855041503906,153763312.0,0.10124311894178391,20,0.06986953253331392,46,-0.046964898155127055,-0.019597508108956996,-0.019597508108956996,0.015180516929833302,0.530133512383919,-0.05027943215027075,-0.02485663813701,-0.044943942533666514,0.039592243193469455,0.39495785945335515
2021-06-24,540.2551879882812,16524230.0,39.99855041503906,150026510.0,0.10124311894178391,20,0.06986953253331392,46,-0.01244817638973017,0.014378252973343386,0.010945528644865643,0.01585748419662519,0.801092364392023,0.011450438747151015,0.015325681628258092,-0.032846782655664986,0.039854804216049325,0.5070027527349658
2021-06-25,541.1709594726562,18841696.0,39.92308044433594,122914162.0,0.10124311894178391,20,0.06986953253331392,46,-0.026402876946099108,0.011003514138963943,-0.015867130281177255,0.01564646464717932,0.7213971470187334,-0.0056285925521862845,0.045364899384408464,-0.07017540281406076,0.039345999456131375,0.5070027527349658
2021-06-28,540.2551879882812,15028407.0,39.69667434692383,71762205.0,0.10124311894178391,20,0.06986953253331392,46,-0.019900457366411328,-0.009261815804420204,-0.027127495630517307,0.015503181536930364,0.7373374653788907,0.013409947216597828,0.027184436288943514,-0.14401298376154648,0.03697028079063352,0.5407856009103884
2021-06-29,544.8336791992188,28659610.0,39.99855041503906,105202254.0,0.10124311894178391,20,0.06986953253331392,46,0.01200659690562822,-0.015867130281177255,-0.02877379405403624,0.015503949046795414,0.7330328612142673,0.027343618111228984,0.015443927659471557,-0.13057843078197895,0.036863655504189206,0.5389408649102491
2021-06-30,544.8336791992188,24883853.0,40.07402038574219,92830842.0,0.10124311894178391,20,0.06986953253331392,46,0.029411595117437406,-0.01893461560695997,-0.007526916629216784,0.015435902557134902,0.8140135158476552,0.03921571542478208,-0.01303546062841332,-0.11666662875673717,0.03688619954350331,0.709803974427793
2021-07-01,543.0023193359375,18250994.0,39.31932830810547,93087890.0,0.10124311894178391,20,0.06986953253331392,46,0.0,-0.01244817638973017,-0.0042185888760528645,0.015427307508309089,0.8140135158476552,0.001886817645140093,0.013358861282164014,-0.06349202104092422,0.03593564039132989,0.8280543048520587
2021-07-02,538.4240112304688,18322419.0,39.69667434692383,65650006.0,0.10124311894178391,20,0.06986953253331392,46,0.005084877311193559,-0.02145225502483894,0.012687981960333827,0.015111195858609261,0.7816219017186286,-0.01698116806448602,-0.022514180540577078,-0.01698116806448602,0.03459803130858632,0.7375562816573602
2021-07-05,541.1709594726562,28836816.0,41.055118560791016,261103676.0,0.10124311894178391,20,0.06986953253331392,46,-0.005075934312632535,-0.024875378264660575,-0.0009476883505115108,0.015152967778240196,0.7006444857068832,-0.005671057816487468,0.007662840814129046,-0.03662997287796732,0.03430696032810632,0.7828052932547094
2021-07-06,542.0867309570312,12997112.0,40.30043029785156,144568255.0,0.10124311894178391,20,0.06986953253331392,46,0.0016950720784099094,0.013722021031209453,0.01444853877933383,0.015084158136508572,0.7492302875896019,0.03422060503092128,0.06249993829765099,0.050193033238953744,0.033741278516399326,0.9457015520311715
2021-07-07,543.9180297851562,16966158.0,40.45136260986328,105842538.0,0.10124311894178391,20,0.06986953253331392,46,-0.005041810642515521,0.024221496781645424,0.012702640606284232,0.015078226352048614,0.7654277139649365,0.0075472705805608165,0.04705895762066392,0.040935826937993136,0.03383976538143474,0.8552039862714611
2021-07-08,538.4240112304688,21140426.0,40.07402038574219,95910080.0,0.10124311894178391,20,0.06986953253331392,46,-0.0016806035475052106,-0.0016806035475052106,-0.0042326703825817935,0.014751656930997815,0.7978182485534157,0.009416130961877434,0.011320715129065517,-0.0074075058657419035,0.03286515198558309,0.8733028590144197
2021-07-09,534.7611694335938,29029415.0,39.394798278808594,111119847.0,0.10124311894178391,20,0.06986953253331392,46,-0.008431470626254045,-0.0033894663087478127,0.002444651868074077,0.01460394577570164,0.7006444857068832,0.019193920906353412,0.001886817645140093,0.01142862809574896,0.03260234665706558,0.8280543048520587
2021-07-12,543.0023193359375,31304547.0,40.14948654174805,149134257.0,0.10124311894178391,20,0.06986953253331392,46,-0.006802894596963149,-0.011844297863485731,0.0270107146842562,0.013824255169024547,0.6358590983677347,-0.007604568218411156,-0.013232500088862564,0.06530606308149833,0.03095451958152469,0.7466061754638277
2021-07-13,555.8221435546875,52540315.0,40.677772521972656,261564370.0,0.10124311894178391,20,0.06986953253331392,46,0.0033840689919242273,0.005084877311193559,0.0633224597325579,0.013635314463884605,0.7816219017186286,-0.022058930793294018,0.011406804279545657,0.1477884595041834,0.02975989931416374,0.8371037412235379
2021-07-14,561.3161010742188,38418875.0,40.75324249267578,119707585.0,0.10124311894178391,20,0.06986953253331392,46,0.02533803506573018,0.020168474848359708,0.11429427258526692,0.013474119845043514,1.0,0.009363230648711252,0.01698116806448602,0.13354372613388565,0.029592850969600057,0.9004525404338222
2021-07-15,562.2317504882812,22012834.0,41.583396911621094,181885879.0,0.10124311894178391,20,0.06986953253331392,46,0.03198656844659964,0.030252208158690452,0.10510511629158925,0.013297932976773315,1.0,0.007462786500519236,0.016949188037426177,0.15384627015976604,0.02943877738568426,0.9095024342402896
2021-07-16,539.339599609375,57970545.0,40.52683639526367,254563948.0,0.10124311894178391,20,0.06986953253331392,46,0.04421745457340265,0.035413165777745226,0.12303749560189803,0.013030523642808068,1.0,0.03766471423006812,0.05758156868231401,0.25369731770802195,0.027700192916121837,1.0
2021-07-19,532.9298095703125,40644341.0,39.69667434692383,142468073.0,0.10124311894178391,20,0.06986953253331392,46,0.00856163543181454,0.0017004969314311502,0.0339929569677635,0.013226449659360635,0.49334232100860087,0.028735725677367707,0.020912634672737296,0.11180137938771462,0.023876675056825655,0.8372100404313857
2021-07-20,532.0140991210938,15354333.0,39.54573440551758,110876067.0,0.10124311894178391,20,0.06986953253331392,46,-0.01854966250962453,-0.015228366855409847,0.03071417812452637,0.01329096452253643,0.35147844106160836,-0.011278156555087682,-0.03308830327345702,0.08902695649771486,0.02414302103077607,0.7093025101078464
2021-07-21,535.6767578125,25828732.0,38.338233947753906,200758258.0,0.10124311894178391,20,0.06986953253331392,46,-0.04283392576145406,-0.018581218208670536,0.028943146130974373,0.013296152932384363,0.3174362672041669,-0.02782940279838564,-0.018726745266891553,0.12688167765049108,0.023343881985503356,0.6687114776100334
2021-07-22,541.1709594726562,26058172.0,40.51999282836914,233158928.0,0.10124311894178391,20,0.06986953253331392,46,-0.045677191893572,-0.015151680071924578,0.025178198098394944,0.013241700347295415,0.40016930154839225,-0.059259298087898205,-0.05223875107717957,0.08200214804083861,0.02388629298222593,0.32812545659747316
2021-07-23,535.6767578125,15271451.0,41.06545639038086,207930876.0,0.10124311894178391,20,0.06986953253331392,46,-0.037459270127192856,0.005101830871007795,0.044810371385691994,0.01323683833365336,0.361110031050208,-0.025572804586216247,0.01112871726705067,0.10248333130766474,0.02476634338826496,0.6868748364254769
2021-07-26,531.0985107421875,21619179.0,41.84468460083008,137614648.0,0.10124311894178391,20,0.06986953253331392,46,-0.00679134593404207,0.0017121444697938415,0.007593810742880125,0.012726231034374848,0.19444058708407627,0.013290452525431595,0.042408089000698146,0.04843354815787948,0.022750336637019662,0.8474895733527132
2021-07-27,531.0985107421875,17785992.0,41.37714385986328,118407516.0,0.10124311894178391,20,0.06986953253331392,46,-0.003436285220377422,-0.021922205798877048,-0.004432705156058869,0.012787492182124365,0.05555709849970283,0.054110584557638175,0.04222216035862214,0.08082298491603557,0.022814645216585414,1.0
